Louisiana,1837,47
Louisiana,1838,127
Louisiana,1839,244
Louisiana,1840,92
Louisiana,1841,101
Louisiana,1842,105
Louisiana,1843,70
Louisiana,1844,132
Louisiana,1845,172
Louisiana,1846,57
Louisiana,1847,53
Louisiana,1848,330
Louisiana,1849,395
Louisiana,1850,479
Louisiana,1851,508
Louisiana,1852,638
Louisiana,1853,906
Louisiana,1854,865
Louisiana,1855,937
Louisiana,1856,1001
Louisiana,1857,662
Louisiana,1858,748
Louisiana,1859,772
Louisiana,1860,1057
Louisiana,1861,791
Louisiana,1862,370
Louisiana,1863,176
Louisiana,1864,155
Louisiana,1865,384
Louisiana,1866,861
Louisiana,1867,492
Louisiana,1868,1303
Louisiana,1869,721
Louisiana,1870,790
Louisiana,1871,980
Louisiana,1872,983
Louisiana,1873,971
Louisiana,1874,1238
Louisiana,1875,1379
Louisiana,1876,1431
Louisiana,1877,1380
Louisiana,1878,1556
Louisiana,1879,1549
Louisiana,1880,1240
Louisiana,1881,1147
Louisiana,1882,921
Louisiana,1883,914
Louisiana,1884,1286
Louisiana,1885,1416
Louisiana,1886,1049
Louisiana,1887,850
Louisiana,1888,738
Louisiana,1889,844
Louisiana,1890,675
Louisiana,1891,725
Louisiana,1892,747
Louisiana,1893,830
Louisiana,1894,873
Louisiana,1895,857
Louisiana,1896,937
Louisiana,1897,952
Louisiana,1898,831
Louisiana,1899,732
Louisiana,1900,885
Louisiana,1901,976
Louisiana,1902,1111
Louisiana,1903,897
Louisiana,1904,748
Louisiana,1905,779
Louisiana,1906,594
Louisiana,1907,815
Louisiana,1908,769
Louisiana,1909,982
Louisiana,1910,1088
Louisiana,1911,1043
Louisiana,1912,1097
Louisiana,1913,1312
Louisiana,1914,1125
Louisiana,1915,1013
Louisiana,1916,1156
Louisiana,1917,1229
Louisiana,1918,1259
Louisiana,1919,1236
Louisiana,1920,1132
Louisiana,1921,1185
Louisiana,1922,817
Louisiana,total_issues,69820
