Puerto Rico,1836,158
Puerto Rico,1837,160
Puerto Rico,1838,151
Puerto Rico,1839,144
Puerto Rico,1840,149
Puerto Rico,1841,127
Puerto Rico,1842,151
Puerto Rico,1843,139
Puerto Rico,1844,153
Puerto Rico,1845,63
Puerto Rico,1846,112
Puerto Rico,1847,153
Puerto Rico,1848,153
Puerto Rico,1849,154
Puerto Rico,1850,155
Puerto Rico,1851,102
Puerto Rico,1852,155
Puerto Rico,1853,147
Puerto Rico,1854,1
Puerto Rico,1855,153
Puerto Rico,1856,153
Puerto Rico,1857,151
Puerto Rico,1858,148
Puerto Rico,1859,156
Puerto Rico,1860,156
Puerto Rico,1861,156
Puerto Rico,1862,98
Puerto Rico,1863,156
Puerto Rico,1864,93
Puerto Rico,1865,155
Puerto Rico,1866,155
Puerto Rico,1867,151
Puerto Rico,1868,155
Puerto Rico,1869,158
Puerto Rico,1870,154
Puerto Rico,1871,306
Puerto Rico,1872,309
Puerto Rico,1873,253
Puerto Rico,1874,305
Puerto Rico,1875,303
Puerto Rico,1876,312
Puerto Rico,1877,307
Puerto Rico,1878,308
Puerto Rico,1879,300
Puerto Rico,1880,302
Puerto Rico,1881,300
Puerto Rico,1882,293
Puerto Rico,1883,308
Puerto Rico,1884,311
Puerto Rico,1885,308
Puerto Rico,1886,223
Puerto Rico,1887,303
Puerto Rico,1888,305
Puerto Rico,1889,310
Puerto Rico,1890,315
Puerto Rico,1891,728
Puerto Rico,1892,826
Puerto Rico,1893,908
Puerto Rico,1894,941
Puerto Rico,1895,881
Puerto Rico,1896,735
Puerto Rico,1897,1088
Puerto Rico,1898,928
Puerto Rico,1899,747
Puerto Rico,1900,911
Puerto Rico,1901,969
Puerto Rico,1902,894
Puerto Rico,1903,614
Puerto Rico,1904,416
Puerto Rico,1905,622
Puerto Rico,1906,656
Puerto Rico,1907,667
Puerto Rico,1908,356
Puerto Rico,1909,360
Puerto Rico,1910,361
Puerto Rico,total_issues,25464
