Alabama,1857,305
Alabama,1858,269
Alabama,1859,312
Alabama,1860,271
Alabama,1861,230
Alabama,1862,365
Alabama,1863,419
Alabama,1864,204
Alabama,1865,58
Alabama,1866,105
Alabama,1867,303
Alabama,1868,268
Alabama,1869,359
Alabama,1870,257
Alabama,1871,358
Alabama,1872,364
Alabama,1873,365
Alabama,1874,324
Alabama,1875,287
Alabama,1876,296
Alabama,1877,291
Alabama,1878,295
Alabama,1879,280
Alabama,1880,299
Alabama,1881,304
Alabama,1882,293
Alabama,1883,297
Alabama,1884,290
Alabama,1885,291
Alabama,1886,1
Alabama,1910,47
Alabama,total_issues,8407
