Florida,1878,33
Florida,1879,50
Florida,1880,51
Florida,1881,51
Florida,1882,45
Florida,1883,16
Florida,1884,184
Florida,1885,266
Florida,1886,307
Florida,1887,146
Florida,1888,55
Florida,1889,52
Florida,1890,53
Florida,1891,8
Florida,1893,52
Florida,1894,52
Florida,1895,265
Florida,1896,294
Florida,1897,473
Florida,1898,451
Florida,1899,408
Florida,1900,609
Florida,1901,680
Florida,1902,736
Florida,1903,764
Florida,1904,761
Florida,1905,1496
Florida,1906,1683
Florida,1907,1679
Florida,1908,1372
Florida,1909,1720
Florida,1910,963
Florida,1911,1095
Florida,1912,1235
Florida,1913,1150
Florida,1914,1119
Florida,1915,1264
Florida,1916,1105
Florida,1917,920
Florida,1918,1000
Florida,1919,1090
Florida,1920,1121
Florida,1921,1266
Florida,1922,1322
Florida,1926,141
Florida,1932,76
Florida,1933,302
Florida,1934,310
Florida,1936,293
Florida,1937,305
Florida,1938,307
Florida,1939,304
Florida,1940,310
Florida,1941,308
Florida,1942,74
Florida,1943,200
Florida,1945,257
Florida,1946,310
Florida,1947,306
Florida,1948,1
Florida,1949,257
Florida,1950,101
Florida,total_issues,33624
