Iowa,1836,30
Iowa,1837,33
Iowa,1838,23
Iowa,1839,30
Iowa,1840,54
Iowa,1841,47
Iowa,1842,49
Iowa,1843,61
Iowa,1844,134
Iowa,1845,102
Iowa,1846,88
Iowa,1847,63
Iowa,1848,123
Iowa,1849,181
Iowa,1850,199
Iowa,1851,195
Iowa,1852,169
Iowa,1853,214
Iowa,1854,279
Iowa,1855,702
Iowa,1856,842
Iowa,1857,1222
Iowa,1858,930
Iowa,1859,1127
Iowa,1860,1227
Iowa,1861,1237
Iowa,1862,1265
Iowa,1863,1268
Iowa,1864,1267
Iowa,1865,1115
Iowa,1866,956
Iowa,1867,1014
Iowa,1868,1022
Iowa,1869,466
Iowa,1870,375
Iowa,1871,313
Iowa,1872,216
Iowa,1873,227
Iowa,1874,307
Iowa,1875,398
Iowa,1876,389
Iowa,1877,216
Iowa,1878,178
Iowa,1879,52
Iowa,1880,53
Iowa,1894,29
Iowa,1895,85
Iowa,1896,158
Iowa,1897,198
Iowa,1898,240
Iowa,1899,585
Iowa,1900,872
Iowa,1901,877
Iowa,1902,878
Iowa,1903,874
Iowa,1904,877
Iowa,1905,867
Iowa,1906,878
Iowa,1907,874
Iowa,1908,955
Iowa,1909,1195
Iowa,1910,1198
Iowa,1911,1232
Iowa,1912,1151
Iowa,1913,1202
Iowa,1914,1202
Iowa,1915,1356
Iowa,1916,1496
Iowa,1917,1453
Iowa,1918,1295
Iowa,1919,1038
Iowa,1920,998
Iowa,1921,204
Iowa,1922,22
Iowa,total_issues,44747
